base_run_id,attack_dataset_id,attack_type,attacker_ratio,num_attackers,overlay_rows,synthetic_rows,attack_start_time,output
run_001020,run_001020__sybil_5,sybil,0.05,75,203972,0,120.0,dataset/overlays/run_001020/sybil_5/attack_overlay.csv
run_001020,run_001020__impersonation_5,impersonation,0.05,75,207604,0,120.0,dataset/overlays/run_001020/impersonation_5/attack_overlay.csv
run_001020,run_001020__pseudonym_abuse_5,pseudonym_abuse,0.05,75,205176,0,120.0,dataset/overlays/run_001020/pseudonym_abuse_5/attack_overlay.csv
run_001020,run_001020__flooding_ddos_5,flooding_ddos,0.05,75,1023405,818724,120.0,dataset/overlays/run_001020/flooding_ddos_5/attack_overlay.csv
run_001020,run_001020__beacon_rate_abuse_5,beacon_rate_abuse,0.05,75,423744,211872,120.0,dataset/overlays/run_001020/beacon_rate_abuse_5/attack_overlay.csv
run_001020,run_001020__gnss_spoofing_5,gnss_spoofing,0.05,75,202053,0,120.0,dataset/overlays/run_001020/gnss_spoofing_5/attack_overlay.csv
run_001020,run_001020__map_location_spoofing_5,map_location_spoofing,0.05,75,206251,0,120.0,dataset/overlays/run_001020/map_location_spoofing_5/attack_overlay.csv
run_001020,run_001020__ghost_vehicle_5,ghost_vehicle,0.05,75,423874,211937,120.0,dataset/overlays/run_001020/ghost_vehicle_5/attack_overlay.csv
run_001020,run_001020__false_object_injection_5,false_object_injection,0.05,75,201929,0,120.0,dataset/overlays/run_001020/false_object_injection_5/attack_overlay.csv
run_001020,run_001020__object_position_shift_5,object_position_shift,0.05,75,206577,0,120.0,dataset/overlays/run_001020/object_position_shift_5/attack_overlay.csv
run_001016,run_001016__constant_position_10,constant_position,0.1,150,412587,0,120.0,dataset/overlays/run_001016/constant_position_10/attack_overlay.csv
run_001016,run_001016__position_offset_10,position_offset,0.1,150,414463,0,120.0,dataset/overlays/run_001016/position_offset_10/attack_overlay.csv
run_001016,run_001016__random_position_10,random_position,0.1,150,407148,0,120.0,dataset/overlays/run_001016/random_position_10/attack_overlay.csv
run_001016,run_001016__speed_manipulation_10,speed_manipulation,0.1,150,427651,0,120.0,dataset/overlays/run_001016/speed_manipulation_10/attack_overlay.csv
run_001016,run_001016__acceleration_manipulation_10,acceleration_manipulation,0.1,150,410673,0,120.0,dataset/overlays/run_001016/acceleration_manipulation_10/attack_overlay.csv
run_001016,run_001016__heading_manipulation_10,heading_manipulation,0.1,150,434580,0,120.0,dataset/overlays/run_001016/heading_manipulation_10/attack_overlay.csv
run_001016,run_001016__lane_spoofing_10,lane_spoofing,0.1,150,400584,0,120.0,dataset/overlays/run_001016/lane_spoofing_10/attack_overlay.csv
run_001016,run_001016__impossible_kinematics_10,impossible_kinematics,0.1,150,415550,0,120.0,dataset/overlays/run_001016/impossible_kinematics_10/attack_overlay.csv
run_001016,run_001016__eventual_stop_10,eventual_stop,0.1,150,411721,0,120.0,dataset/overlays/run_001016/eventual_stop_10/attack_overlay.csv
run_001016,run_001016__false_brake_event_10,false_brake_event,0.1,150,433042,0,120.0,dataset/overlays/run_001016/false_brake_event_10/attack_overlay.csv
run_001016,run_001016__false_emergency_vehicle_10,false_emergency_vehicle,0.1,150,434222,0,120.0,dataset/overlays/run_001016/false_emergency_vehicle_10/attack_overlay.csv
run_001016,run_001016__false_hazard_event_10,false_hazard_event,0.1,150,428202,0,120.0,dataset/overlays/run_001016/false_hazard_event_10/attack_overlay.csv
run_001016,run_001016__replay_10,replay,0.1,150,425324,0,120.0,dataset/overlays/run_001016/replay_10/attack_overlay.csv
run_001016,run_001016__delayed_message_10,delayed_message,0.1,150,428143,0,120.0,dataset/overlays/run_001016/delayed_message_10/attack_overlay.csv
run_001016,run_001016__timestamp_shift_10,timestamp_shift,0.1,150,386863,0,120.0,dataset/overlays/run_001016/timestamp_shift_10/attack_overlay.csv
run_001016,run_001016__stale_message_replay_10,stale_message_replay,0.1,150,437639,0,120.0,dataset/overlays/run_001016/stale_message_replay_10/attack_overlay.csv
run_001016,run_001016__sybil_10,sybil,0.1,150,412001,0,120.0,dataset/overlays/run_001016/sybil_10/attack_overlay.csv
run_001016,run_001016__impersonation_10,impersonation,0.1,150,411915,0,120.0,dataset/overlays/run_001016/impersonation_10/attack_overlay.csv
run_001016,run_001016__pseudonym_abuse_10,pseudonym_abuse,0.1,150,423874,0,120.0,dataset/overlays/run_001016/pseudonym_abuse_10/attack_overlay.csv
run_001016,run_001016__flooding_ddos_10,flooding_ddos,0.1,150,2077135,1661708,120.0,dataset/overlays/run_001016/flooding_ddos_10/attack_overlay.csv
run_001016,run_001016__beacon_rate_abuse_10,beacon_rate_abuse,0.1,150,813744,406872,120.0,dataset/overlays/run_001016/beacon_rate_abuse_10/attack_overlay.csv
run_001016,run_001016__gnss_spoofing_10,gnss_spoofing,0.1,150,396826,0,120.0,dataset/overlays/run_001016/gnss_spoofing_10/attack_overlay.csv
run_001016,run_001016__map_location_spoofing_10,map_location_spoofing,0.1,150,410578,0,120.0,dataset/overlays/run_001016/map_location_spoofing_10/attack_overlay.csv
run_001016,run_001016__ghost_vehicle_10,ghost_vehicle,0.1,150,830406,415203,120.0,dataset/overlays/run_001016/ghost_vehicle_10/attack_overlay.csv
run_001016,run_001016__false_object_injection_10,false_object_injection,0.1,150,373615,0,120.0,dataset/overlays/run_001016/false_object_injection_10/attack_overlay.csv
run_001016,run_001016__object_position_shift_10,object_position_shift,0.1,150,404370,0,120.0,dataset/overlays/run_001016/object_position_shift_10/attack_overlay.csv
run_001017,run_001017__constant_position_10,constant_position,0.1,150,423703,0,120.0,dataset/overlays/run_001017/constant_position_10/attack_overlay.csv
run_001017,run_001017__position_offset_10,position_offset,0.1,150,424305,0,120.0,dataset/overlays/run_001017/position_offset_10/attack_overlay.csv
run_001017,run_001017__random_position_10,random_position,0.1,150,405968,0,120.0,dataset/overlays/run_001017/random_position_10/attack_overlay.csv
run_001017,run_001017__speed_manipulation_10,speed_manipulation,0.1,150,418734,0,120.0,dataset/overlays/run_001017/speed_manipulation_10/attack_overlay.csv
run_001017,run_001017__acceleration_manipulation_10,acceleration_manipulation,0.1,150,422148,0,120.0,dataset/overlays/run_001017/acceleration_manipulation_10/attack_overlay.csv
run_001017,run_001017__heading_manipulation_10,heading_manipulation,0.1,150,405484,0,120.0,dataset/overlays/run_001017/heading_manipulation_10/attack_overlay.csv
run_001017,run_001017__lane_spoofing_10,lane_spoofing,0.1,150,409389,0,120.0,dataset/overlays/run_001017/lane_spoofing_10/attack_overlay.csv
run_001017,run_001017__impossible_kinematics_10,impossible_kinematics,0.1,150,413649,0,120.0,dataset/overlays/run_001017/impossible_kinematics_10/attack_overlay.csv
run_001017,run_001017__eventual_stop_10,eventual_stop,0.1,150,396845,0,120.0,dataset/overlays/run_001017/eventual_stop_10/attack_overlay.csv
run_001017,run_001017__false_brake_event_10,false_brake_event,0.1,150,420038,0,120.0,dataset/overlays/run_001017/false_brake_event_10/attack_overlay.csv
run_001017,run_001017__false_emergency_vehicle_10,false_emergency_vehicle,0.1,150,395191,0,120.0,dataset/overlays/run_001017/false_emergency_vehicle_10/attack_overlay.csv
run_001017,run_001017__false_hazard_event_10,false_hazard_event,0.1,150,422666,0,120.0,dataset/overlays/run_001017/false_hazard_event_10/attack_overlay.csv
run_001017,run_001017__replay_10,replay,0.1,150,420439,0,120.0,dataset/overlays/run_001017/replay_10/attack_overlay.csv
run_001017,run_001017__delayed_message_10,delayed_message,0.1,150,403835,0,120.0,dataset/overlays/run_001017/delayed_message_10/attack_overlay.csv
run_001017,run_001017__timestamp_shift_10,timestamp_shift,0.1,150,425111,0,120.0,dataset/overlays/run_001017/timestamp_shift_10/attack_overlay.csv
run_001017,run_001017__stale_message_replay_10,stale_message_replay,0.1,150,423385,0,120.0,dataset/overlays/run_001017/stale_message_replay_10/attack_overlay.csv
run_001017,run_001017__sybil_10,sybil,0.1,150,405901,0,120.0,dataset/overlays/run_001017/sybil_10/attack_overlay.csv
run_001017,run_001017__impersonation_10,impersonation,0.1,150,418721,0,120.0,dataset/overlays/run_001017/impersonation_10/attack_overlay.csv
run_001017,run_001017__pseudonym_abuse_10,pseudonym_abuse,0.1,150,417014,0,120.0,dataset/overlays/run_001017/pseudonym_abuse_10/attack_overlay.csv
run_001017,run_001017__flooding_ddos_10,flooding_ddos,0.1,150,2014685,1611748,120.0,dataset/overlays/run_001017/flooding_ddos_10/attack_overlay.csv
run_001017,run_001017__beacon_rate_abuse_10,beacon_rate_abuse,0.1,150,846888,423444,120.0,dataset/overlays/run_001017/beacon_rate_abuse_10/attack_overlay.csv
run_001017,run_001017__gnss_spoofing_10,gnss_spoofing,0.1,150,427526,0,120.0,dataset/overlays/run_001017/gnss_spoofing_10/attack_overlay.csv
run_001017,run_001017__map_location_spoofing_10,map_location_spoofing,0.1,150,432284,0,120.0,dataset/overlays/run_001017/map_location_spoofing_10/attack_overlay.csv
run_001017,run_001017__ghost_vehicle_10,ghost_vehicle,0.1,150,831084,415542,120.0,dataset/overlays/run_001017/ghost_vehicle_10/attack_overlay.csv
run_001017,run_001017__false_object_injection_10,false_object_injection,0.1,150,406293,0,120.0,dataset/overlays/run_001017/false_object_injection_10/attack_overlay.csv
run_001017,run_001017__object_position_shift_10,object_position_shift,0.1,150,406052,0,120.0,dataset/overlays/run_001017/object_position_shift_10/attack_overlay.csv
run_001018,run_001018__constant_position_10,constant_position,0.1,150,406887,0,120.0,dataset/overlays/run_001018/constant_position_10/attack_overlay.csv
run_001018,run_001018__position_offset_10,position_offset,0.1,150,439005,0,120.0,dataset/overlays/run_001018/position_offset_10/attack_overlay.csv
run_001018,run_001018__random_position_10,random_position,0.1,150,427618,0,120.0,dataset/overlays/run_001018/random_position_10/attack_overlay.csv
run_001018,run_001018__speed_manipulation_10,speed_manipulation,0.1,150,415553,0,120.0,dataset/overlays/run_001018/speed_manipulation_10/attack_overlay.csv
run_001018,run_001018__acceleration_manipulation_10,acceleration_manipulation,0.1,150,435434,0,120.0,dataset/overlays/run_001018/acceleration_manipulation_10/attack_overlay.csv
run_001018,run_001018__heading_manipulation_10,heading_manipulation,0.1,150,406261,0,120.0,dataset/overlays/run_001018/heading_manipulation_10/attack_overlay.csv
run_001018,run_001018__lane_spoofing_10,lane_spoofing,0.1,150,427677,0,120.0,dataset/overlays/run_001018/lane_spoofing_10/attack_overlay.csv
run_001018,run_001018__impossible_kinematics_10,impossible_kinematics,0.1,150,419628,0,120.0,dataset/overlays/run_001018/impossible_kinematics_10/attack_overlay.csv
run_001018,run_001018__eventual_stop_10,eventual_stop,0.1,150,419581,0,120.0,dataset/overlays/run_001018/eventual_stop_10/attack_overlay.csv
run_001018,run_001018__false_brake_event_10,false_brake_event,0.1,150,417492,0,120.0,dataset/overlays/run_001018/false_brake_event_10/attack_overlay.csv
run_001018,run_001018__false_emergency_vehicle_10,false_emergency_vehicle,0.1,150,406766,0,120.0,dataset/overlays/run_001018/false_emergency_vehicle_10/attack_overlay.csv
run_001018,run_001018__false_hazard_event_10,false_hazard_event,0.1,150,424613,0,120.0,dataset/overlays/run_001018/false_hazard_event_10/attack_overlay.csv
run_001018,run_001018__replay_10,replay,0.1,150,411550,0,120.0,dataset/overlays/run_001018/replay_10/attack_overlay.csv
run_001018,run_001018__delayed_message_10,delayed_message,0.1,150,414020,0,120.0,dataset/overlays/run_001018/delayed_message_10/attack_overlay.csv
run_001018,run_001018__timestamp_shift_10,timestamp_shift,0.1,150,411020,0,120.0,dataset/overlays/run_001018/timestamp_shift_10/attack_overlay.csv
run_001018,run_001018__stale_message_replay_10,stale_message_replay,0.1,150,415964,0,120.0,dataset/overlays/run_001018/stale_message_replay_10/attack_overlay.csv
run_001018,run_001018__sybil_10,sybil,0.1,150,414533,0,120.0,dataset/overlays/run_001018/sybil_10/attack_overlay.csv
run_001018,run_001018__impersonation_10,impersonation,0.1,150,414693,0,120.0,dataset/overlays/run_001018/impersonation_10/attack_overlay.csv
run_001018,run_001018__pseudonym_abuse_10,pseudonym_abuse,0.1,150,401632,0,120.0,dataset/overlays/run_001018/pseudonym_abuse_10/attack_overlay.csv
run_001018,run_001018__flooding_ddos_10,flooding_ddos,0.1,150,2145085,1716068,120.0,dataset/overlays/run_001018/flooding_ddos_10/attack_overlay.csv
run_001018,run_001018__beacon_rate_abuse_10,beacon_rate_abuse,0.1,150,825990,412995,120.0,dataset/overlays/run_001018/beacon_rate_abuse_10/attack_overlay.csv
run_001018,run_001018__gnss_spoofing_10,gnss_spoofing,0.1,150,421148,0,120.0,dataset/overlays/run_001018/gnss_spoofing_10/attack_overlay.csv
run_001018,run_001018__map_location_spoofing_10,map_location_spoofing,0.1,150,421926,0,120.0,dataset/overlays/run_001018/map_location_spoofing_10/attack_overlay.csv
run_001018,run_001018__ghost_vehicle_10,ghost_vehicle,0.1,150,860354,430177,120.0,dataset/overlays/run_001018/ghost_vehicle_10/attack_overlay.csv
run_001018,run_001018__false_object_injection_10,false_object_injection,0.1,150,416125,0,120.0,dataset/overlays/run_001018/false_object_injection_10/attack_overlay.csv
run_001018,run_001018__object_position_shift_10,object_position_shift,0.1,150,407346,0,120.0,dataset/overlays/run_001018/object_position_shift_10/attack_overlay.csv
run_001019,run_001019__constant_position_10,constant_position,0.1,150,419893,0,120.0,dataset/overlays/run_001019/constant_position_10/attack_overlay.csv
run_001019,run_001019__position_offset_10,position_offset,0.1,150,422692,0,120.0,dataset/overlays/run_001019/position_offset_10/attack_overlay.csv
run_001019,run_001019__random_position_10,random_position,0.1,150,408698,0,120.0,dataset/overlays/run_001019/random_position_10/attack_overlay.csv
run_001019,run_001019__speed_manipulation_10,speed_manipulation,0.1,150,408814,0,120.0,dataset/overlays/run_001019/speed_manipulation_10/attack_overlay.csv
run_001019,run_001019__acceleration_manipulation_10,acceleration_manipulation,0.1,150,412542,0,120.0,dataset/overlays/run_001019/acceleration_manipulation_10/attack_overlay.csv
run_001019,run_001019__heading_manipulation_10,heading_manipulation,0.1,150,420983,0,120.0,dataset/overlays/run_001019/heading_manipulation_10/attack_overlay.csv
run_001019,run_001019__lane_spoofing_10,lane_spoofing,0.1,150,423638,0,120.0,dataset/overlays/run_001019/lane_spoofing_10/attack_overlay.csv
run_001019,run_001019__impossible_kinematics_10,impossible_kinematics,0.1,150,426172,0,120.0,dataset/overlays/run_001019/impossible_kinematics_10/attack_overlay.csv
run_001019,run_001019__eventual_stop_10,eventual_stop,0.1,150,394553,0,120.0,dataset/overlays/run_001019/eventual_stop_10/attack_overlay.csv
run_001019,run_001019__false_brake_event_10,false_brake_event,0.1,150,412610,0,120.0,dataset/overlays/run_001019/false_brake_event_10/attack_overlay.csv
run_001019,run_001019__false_emergency_vehicle_10,false_emergency_vehicle,0.1,150,416639,0,120.0,dataset/overlays/run_001019/false_emergency_vehicle_10/attack_overlay.csv
run_001019,run_001019__false_hazard_event_10,false_hazard_event,0.1,150,417884,0,120.0,dataset/overlays/run_001019/false_hazard_event_10/attack_overlay.csv
run_001019,run_001019__replay_10,replay,0.1,150,421084,0,120.0,dataset/overlays/run_001019/replay_10/attack_overlay.csv
run_001019,run_001019__delayed_message_10,delayed_message,0.1,150,428644,0,120.0,dataset/overlays/run_001019/delayed_message_10/attack_overlay.csv
run_001019,run_001019__timestamp_shift_10,timestamp_shift,0.1,150,401811,0,120.0,dataset/overlays/run_001019/timestamp_shift_10/attack_overlay.csv
run_001019,run_001019__stale_message_replay_10,stale_message_replay,0.1,150,397488,0,120.0,dataset/overlays/run_001019/stale_message_replay_10/attack_overlay.csv
run_001019,run_001019__sybil_10,sybil,0.1,150,445698,0,120.0,dataset/overlays/run_001019/sybil_10/attack_overlay.csv
run_001019,run_001019__impersonation_10,impersonation,0.1,150,424114,0,120.0,dataset/overlays/run_001019/impersonation_10/attack_overlay.csv
run_001019,run_001019__pseudonym_abuse_10,pseudonym_abuse,0.1,150,402016,0,120.0,dataset/overlays/run_001019/pseudonym_abuse_10/attack_overlay.csv
run_001019,run_001019__flooding_ddos_10,flooding_ddos,0.1,150,2105795,1684636,120.0,dataset/overlays/run_001019/flooding_ddos_10/attack_overlay.csv
run_001019,run_001019__beacon_rate_abuse_10,beacon_rate_abuse,0.1,150,814936,407468,120.0,dataset/overlays/run_001019/beacon_rate_abuse_10/attack_overlay.csv
run_001019,run_001019__gnss_spoofing_10,gnss_spoofing,0.1,150,415040,0,120.0,dataset/overlays/run_001019/gnss_spoofing_10/attack_overlay.csv
run_001019,run_001019__map_location_spoofing_10,map_location_spoofing,0.1,150,420485,0,120.0,dataset/overlays/run_001019/map_location_spoofing_10/attack_overlay.csv
run_001019,run_001019__ghost_vehicle_10,ghost_vehicle,0.1,150,818834,409417,120.0,dataset/overlays/run_001019/ghost_vehicle_10/attack_overlay.csv
run_001019,run_001019__false_object_injection_10,false_object_injection,0.1,150,416733,0,120.0,dataset/overlays/run_001019/false_object_injection_10/attack_overlay.csv
run_001019,run_001019__object_position_shift_10,object_position_shift,0.1,150,424455,0,120.0,dataset/overlays/run_001019/object_position_shift_10/attack_overlay.csv
run_001020,run_001020__constant_position_10,constant_position,0.1,150,397496,0,120.0,dataset/overlays/run_001020/constant_position_10/attack_overlay.csv
run_001020,run_001020__position_offset_10,position_offset,0.1,150,388995,0,120.0,dataset/overlays/run_001020/position_offset_10/attack_overlay.csv
run_001020,run_001020__random_position_10,random_position,0.1,150,398600,0,120.0,dataset/overlays/run_001020/random_position_10/attack_overlay.csv
run_001020,run_001020__speed_manipulation_10,speed_manipulation,0.1,150,432844,0,120.0,dataset/overlays/run_001020/speed_manipulation_10/attack_overlay.csv
run_001020,run_001020__acceleration_manipulation_10,acceleration_manipulation,0.1,150,398157,0,120.0,dataset/overlays/run_001020/acceleration_manipulation_10/attack_overlay.csv
run_001020,run_001020__heading_manipulation_10,heading_manipulation,0.1,150,417681,0,120.0,dataset/overlays/run_001020/heading_manipulation_10/attack_overlay.csv
run_001020,run_001020__lane_spoofing_10,lane_spoofing,0.1,150,411478,0,120.0,dataset/overlays/run_001020/lane_spoofing_10/attack_overlay.csv
run_001020,run_001020__impossible_kinematics_10,impossible_kinematics,0.1,150,400757,0,120.0,dataset/overlays/run_001020/impossible_kinematics_10/attack_overlay.csv
run_001020,run_001020__eventual_stop_10,eventual_stop,0.1,150,398574,0,120.0,dataset/overlays/run_001020/eventual_stop_10/attack_overlay.csv
run_001020,run_001020__false_brake_event_10,false_brake_event,0.1,150,403605,0,120.0,dataset/overlays/run_001020/false_brake_event_10/attack_overlay.csv
run_001020,run_001020__false_emergency_vehicle_10,false_emergency_vehicle,0.1,150,420818,0,120.0,dataset/overlays/run_001020/false_emergency_vehicle_10/attack_overlay.csv
run_001020,run_001020__false_hazard_event_10,false_hazard_event,0.1,150,405469,0,120.0,dataset/overlays/run_001020/false_hazard_event_10/attack_overlay.csv
run_001020,run_001020__replay_10,replay,0.1,150,396226,0,120.0,dataset/overlays/run_001020/replay_10/attack_overlay.csv
run_001020,run_001020__delayed_message_10,delayed_message,0.1,150,419376,0,120.0,dataset/overlays/run_001020/delayed_message_10/attack_overlay.csv
run_001020,run_001020__timestamp_shift_10,timestamp_shift,0.1,150,419057,0,120.0,dataset/overlays/run_001020/timestamp_shift_10/attack_overlay.csv
run_001020,run_001020__stale_message_replay_10,stale_message_replay,0.1,150,408207,0,120.0,dataset/overlays/run_001020/stale_message_replay_10/attack_overlay.csv
run_001020,run_001020__sybil_10,sybil,0.1,150,412791,0,120.0,dataset/overlays/run_001020/sybil_10/attack_overlay.csv
run_001020,run_001020__impersonation_10,impersonation,0.1,150,418750,0,120.0,dataset/overlays/run_001020/impersonation_10/attack_overlay.csv
run_001020,run_001020__pseudonym_abuse_10,pseudonym_abuse,0.1,150,418008,0,120.0,dataset/overlays/run_001020/pseudonym_abuse_10/attack_overlay.csv
run_001020,run_001020__flooding_ddos_10,flooding_ddos,0.1,150,2163320,1730656,120.0,dataset/overlays/run_001020/flooding_ddos_10/attack_overlay.csv
run_001020,run_001020__beacon_rate_abuse_10,beacon_rate_abuse,0.1,150,845250,422625,120.0,dataset/overlays/run_001020/beacon_rate_abuse_10/attack_overlay.csv
run_001020,run_001020__gnss_spoofing_10,gnss_spoofing,0.1,150,418228,0,120.0,dataset/overlays/run_001020/gnss_spoofing_10/attack_overlay.csv
run_001020,run_001020__map_location_spoofing_10,map_location_spoofing,0.1,150,405128,0,120.0,dataset/overlays/run_001020/map_location_spoofing_10/attack_overlay.csv
run_001020,run_001020__ghost_vehicle_10,ghost_vehicle,0.1,150,835254,417627,120.0,dataset/overlays/run_001020/ghost_vehicle_10/attack_overlay.csv
run_001020,run_001020__false_object_injection_10,false_object_injection,0.1,150,394846,0,120.0,dataset/overlays/run_001020/false_object_injection_10/attack_overlay.csv
run_001020,run_001020__object_position_shift_10,object_position_shift,0.1,150,422764,0,120.0,dataset/overlays/run_001020/object_position_shift_10/attack_overlay.csv
run_001016,run_001016__constant_position_20,constant_position,0.2,300,815703,0,120.0,dataset/overlays/run_001016/constant_position_20/attack_overlay.csv
run_001016,run_001016__position_offset_20,position_offset,0.2,300,838604,0,120.0,dataset/overlays/run_001016/position_offset_20/attack_overlay.csv
run_001016,run_001016__random_position_20,random_position,0.2,300,797941,0,120.0,dataset/overlays/run_001016/random_position_20/attack_overlay.csv
run_001016,run_001016__speed_manipulation_20,speed_manipulation,0.2,300,818816,0,120.0,dataset/overlays/run_001016/speed_manipulation_20/attack_overlay.csv
run_001016,run_001016__acceleration_manipulation_20,acceleration_manipulation,0.2,300,808517,0,120.0,dataset/overlays/run_001016/acceleration_manipulation_20/attack_overlay.csv
run_001016,run_001016__heading_manipulation_20,heading_manipulation,0.2,300,842204,0,120.0,dataset/overlays/run_001016/heading_manipulation_20/attack_overlay.csv
run_001016,run_001016__lane_spoofing_20,lane_spoofing,0.2,300,838522,0,120.0,dataset/overlays/run_001016/lane_spoofing_20/attack_overlay.csv
run_001016,run_001016__impossible_kinematics_20,impossible_kinematics,0.2,300,837484,0,120.0,dataset/overlays/run_001016/impossible_kinematics_20/attack_overlay.csv
run_001016,run_001016__eventual_stop_20,eventual_stop,0.2,300,844569,0,120.0,dataset/overlays/run_001016/eventual_stop_20/attack_overlay.csv
run_001016,run_001016__false_brake_event_20,false_brake_event,0.2,300,831446,0,120.0,dataset/overlays/run_001016/false_brake_event_20/attack_overlay.csv
run_001016,run_001016__false_emergency_vehicle_20,false_emergency_vehicle,0.2,300,837010,0,120.0,dataset/overlays/run_001016/false_emergency_vehicle_20/attack_overlay.csv
run_001016,run_001016__false_hazard_event_20,false_hazard_event,0.2,300,821029,0,120.0,dataset/overlays/run_001016/false_hazard_event_20/attack_overlay.csv
run_001016,run_001016__replay_20,replay,0.2,300,824800,0,120.0,dataset/overlays/run_001016/replay_20/attack_overlay.csv
run_001016,run_001016__delayed_message_20,delayed_message,0.2,300,831336,0,120.0,dataset/overlays/run_001016/delayed_message_20/attack_overlay.csv
run_001016,run_001016__timestamp_shift_20,timestamp_shift,0.2,300,824178,0,120.0,dataset/overlays/run_001016/timestamp_shift_20/attack_overlay.csv
run_001016,run_001016__stale_message_replay_20,stale_message_replay,0.2,300,816530,0,120.0,dataset/overlays/run_001016/stale_message_replay_20/attack_overlay.csv
run_001016,run_001016__sybil_20,sybil,0.2,300,821797,0,120.0,dataset/overlays/run_001016/sybil_20/attack_overlay.csv
run_001016,run_001016__impersonation_20,impersonation,0.2,300,831169,0,120.0,dataset/overlays/run_001016/impersonation_20/attack_overlay.csv
run_001016,run_001016__pseudonym_abuse_20,pseudonym_abuse,0.2,300,795205,0,120.0,dataset/overlays/run_001016/pseudonym_abuse_20/attack_overlay.csv
run_001016,run_001016__flooding_ddos_20,flooding_ddos,0.2,300,3984065,3187252,120.0,dataset/overlays/run_001016/flooding_ddos_20/attack_overlay.csv
run_001016,run_001016__beacon_rate_abuse_20,beacon_rate_abuse,0.2,300,1627830,813915,120.0,dataset/overlays/run_001016/beacon_rate_abuse_20/attack_overlay.csv
run_001016,run_001016__gnss_spoofing_20,gnss_spoofing,0.2,300,833471,0,120.0,dataset/overlays/run_001016/gnss_spoofing_20/attack_overlay.csv
run_001016,run_001016__map_location_spoofing_20,map_location_spoofing,0.2,300,838493,0,120.0,dataset/overlays/run_001016/map_location_spoofing_20/attack_overlay.csv
run_001016,run_001016__ghost_vehicle_20,ghost_vehicle,0.2,300,1661178,830589,120.0,dataset/overlays/run_001016/ghost_vehicle_20/attack_overlay.csv
run_001016,run_001016__false_object_injection_20,false_object_injection,0.2,300,845760,0,120.0,dataset/overlays/run_001016/false_object_injection_20/attack_overlay.csv
run_001016,run_001016__object_position_shift_20,object_position_shift,0.2,300,825686,0,120.0,dataset/overlays/run_001016/object_position_shift_20/attack_overlay.csv
run_001017,run_001017__constant_position_20,constant_position,0.2,300,824693,0,120.0,dataset/overlays/run_001017/constant_position_20/attack_overlay.csv
run_001017,run_001017__position_offset_20,position_offset,0.2,300,821184,0,120.0,dataset/overlays/run_001017/position_offset_20/attack_overlay.csv
run_001017,run_001017__random_position_20,random_position,0.2,300,844472,0,120.0,dataset/overlays/run_001017/random_position_20/attack_overlay.csv
run_001017,run_001017__speed_manipulation_20,speed_manipulation,0.2,300,843411,0,120.0,dataset/overlays/run_001017/speed_manipulation_20/attack_overlay.csv
run_001017,run_001017__acceleration_manipulation_20,acceleration_manipulation,0.2,300,824949,0,120.0,dataset/overlays/run_001017/acceleration_manipulation_20/attack_overlay.csv
run_001017,run_001017__heading_manipulation_20,heading_manipulation,0.2,300,851118,0,120.0,dataset/overlays/run_001017/heading_manipulation_20/attack_overlay.csv
run_001017,run_001017__lane_spoofing_20,lane_spoofing,0.2,300,844781,0,120.0,dataset/overlays/run_001017/lane_spoofing_20/attack_overlay.csv
run_001017,run_001017__impossible_kinematics_20,impossible_kinematics,0.2,300,869905,0,120.0,dataset/overlays/run_001017/impossible_kinematics_20/attack_overlay.csv
run_001017,run_001017__eventual_stop_20,eventual_stop,0.2,300,802224,0,120.0,dataset/overlays/run_001017/eventual_stop_20/attack_overlay.csv
run_001017,run_001017__false_brake_event_20,false_brake_event,0.2,300,848161,0,120.0,dataset/overlays/run_001017/false_brake_event_20/attack_overlay.csv
run_001017,run_001017__false_emergency_vehicle_20,false_emergency_vehicle,0.2,300,792825,0,120.0,dataset/overlays/run_001017/false_emergency_vehicle_20/attack_overlay.csv
run_001017,run_001017__false_hazard_event_20,false_hazard_event,0.2,300,873587,0,120.0,dataset/overlays/run_001017/false_hazard_event_20/attack_overlay.csv
run_001017,run_001017__replay_20,replay,0.2,300,833753,0,120.0,dataset/overlays/run_001017/replay_20/attack_overlay.csv
run_001017,run_001017__delayed_message_20,delayed_message,0.2,300,823958,0,120.0,dataset/overlays/run_001017/delayed_message_20/attack_overlay.csv
run_001017,run_001017__timestamp_shift_20,timestamp_shift,0.2,300,846184,0,120.0,dataset/overlays/run_001017/timestamp_shift_20/attack_overlay.csv
run_001017,run_001017__stale_message_replay_20,stale_message_replay,0.2,300,818545,0,120.0,dataset/overlays/run_001017/stale_message_replay_20/attack_overlay.csv
run_001017,run_001017__sybil_20,sybil,0.2,300,829983,0,120.0,dataset/overlays/run_001017/sybil_20/attack_overlay.csv
run_001017,run_001017__impersonation_20,impersonation,0.2,300,866412,0,120.0,dataset/overlays/run_001017/impersonation_20/attack_overlay.csv
run_001017,run_001017__pseudonym_abuse_20,pseudonym_abuse,0.2,300,830996,0,120.0,dataset/overlays/run_001017/pseudonym_abuse_20/attack_overlay.csv
run_001017,run_001017__flooding_ddos_20,flooding_ddos,0.2,300,4125955,3300764,120.0,dataset/overlays/run_001017/flooding_ddos_20/attack_overlay.csv
